city_name,city_code
Picton,-571267
Pictou,-571268
Picture Butte,900058858
Piedmont,900048072
Pierrefonds,-571274
Pierreville,-571279
Pilot Butte,-571310
Pinawa,-571316
Pincher Creek,-571318
Pincourt,-571324
Pine Lake,900057396
Piopolis,900051204
Pitt Meadows,-571386
Pittsburgh,-571387
Place Royal,-571397
Placentia,-571393
Plamondon,429893
Plantagenet,900049834
Plaster Rock,-571401
Pleasant Bay,900049263
Plessisville,-571414
Plum Point,900051201
Pocologan,-571423
Pohénégamook,900051401
Point Edward,-571446
Pointe a la Fregate,900049075
Pointe au Baril Station,-571432
Pointe du Bois,-571443
Pointe Verte,-571450
Pointe-à-la-Croix,900052012
Pointe-au-Père,-571433
Pointe-au-Pic,-571434
Pointe-aux-Trembles,-571436
Pointe-Claire,-571440
Pointe-du-Chêne,-571444
Pointe-du-Lac,-571445
Pomquet,900052019
Pond Cove,-571482
Ponoka,-571488
Pont-Rouge,-571495
Pont-Viau,-571496
Pontypool,-571497
Porcupine Plain,-571523
Port Alberni,-571546
Port Albert,900049852
Port Alice,-571549
Port au Choix,-571552
Port Bickerton,900053395
Port Blandford,-571558
Port Carling,900050684
Port Clements,-571565
Port Colborne,-571567
Port Coquitlam,-571568
Port Credit,-571569
Port Dalhousie,-571570
Port Dover,-571573
Port Dufferin,-571574
Port Elgin,-571576
Port Elgin,-571577
Port Hardy,-571588
Port Hastings,-571589
Port Hawkesbury,-571590
Port Hood,-571591
Port Hope,-571592
Port Loring,-571602
Port Lorne,-571603
Port Maitland,-571605
Port McNeill,-571608
Port McNicoll,-571609
Port Moody,-571612
Port Morien,-571613
Port Mouton,-571614
Port Perry,-571622
Port Renfrew,-571624
Port Rexton,-571625
Port Rowan,-571626
Port Saunders,-571629
Port Severn,-571630
Port Simpson,-571631
Port Stanley,-571633
Port Sydney,900050226
Port Union,-571638
Port Weller,-571639
Port Williams,-571640
Port-au-Saumon,-571556
Port-Daniel,-571571
Port-Menier,-571611
Portage La Prairie,-571542
Porters Lake,900050969
Portland Creek,-571596
Portneuf,-571618
Portneuf Sur Mer,900052682
Portugal Cove,-571636
Portuguese Cove,900056822
Potton,900055779
Pouce Coupé,-571656
Pouch Cove,-571658
Powell River,-571674
Prescott,-571695
Prévost,900054957
Price,-571708
Priddis,900050946
Prince,-571716
Prince Albert,-571717
Prince George,-571732
Prince Rupert,-571743
Princess Lodge,900040796
Princeton,-571751
Princeton,-571752
Princetown,-571753
Princeville,-571754
Prospect,-571765
Providence Bay,900051726
Provost,-571775
Pubnico,-571783
Puntzi Lake,900052266
Qualicum Beach,-571835
Quathiaski Cove,-571847
Quebec City,-571851
Queen Charlotte,-571858
Queensport,-571869
Queenston,-571871
Quesnel,-571875
Racine,900050415
Radisson,900050950
Radium Hot Springs,-571930
Rainy River,-571959
Raleigh,-571964
Rapide-Blanc,-572011
Ravensworth,-572041
Rawdon,-572044
Raymond,-572051
Read Island,-572059
Red Bay,900049332
Red Deer,-572071
Red Lake,-572086
Red Pass Junction,-572090
Red Point,900050647
Red Rock,-572100
Red Willow,-572111
Redcliff,-572068
Redroofs,-572105
Redstone,-572106
Redvers,-572109
Redwater,900053707
Redwater,-572110
Redwood Meadows,900049091
Regina,-572127
Regina Beach,900058328
Reidville,900057917
Renews,-572152
Renfrew,-572157
Repentigny,-572172
Reserve,-572177
Reston,-572186
Revelstoke,-572192
Rexton,-572200
Rice Point,900054183
Richards Landing,-572223
Richardson,-572224
Richibucto,-572241
Richmond,-572246
Richmond,-572247
Richmond Hill,-572249
Ridgetown,-572262
Rigaud,-572267
Rimbey,-572270
Rimouski,-572272
Riondel,-572276
Riske Creek,-572283
River Charlo,-572289
River John,-572293
River of Ponds,-572294
River Valley,900056696
Riverhead,900051667
Riverside,-572299
Riverview,900048691
Riviere Eternite,900051776
Riviere-au-Renard,-564898
Rivière-Blanche,-572311
Rivière-des-Prairies,-572314
Rivière-du-Loup,-572316
Rivière-la-Madeleine,-572320
Rivière-Pentecôte,-572322
Rivière-Rouge,900052416
Rivière-Rouge,900052003
Riviere-Verte,900052651
Roberts Creek,-572339
Roberval,-572347
Robinsons,-572357
Roblin,-572359
Rocanville,-572365
Rock Lake Lodge Provincial Park,900054510
Rockland,-572393
Rockport,-572396
Rockwood,900050104
Rocky Harbour,900051679
Rocky Mountain House,-572408
Rocky Ridge,900051925
Roddickton,-572416
Rogers,-572424
Rosebud,-572468
Rosedale,900049453
Rosedale,-572470
Rosemère,-572477
Rosemonte,900053697
Roseneath,900050118
Rosetown,-572485
Roseway,-572487
Rossburn,-572495
Rosseau,900050447
Rossland,-572508
Rothesay,-572519
Rougemont,900051366
Routhierville,-572542
Rouyn,-572546
Roxboro,-572555
Roxton Falls,900055343
Royston,900059328
Rustico,-572598
Rycroft,-572608
Saanichton,900053468
Sable River,-572628
Sabrevois,900056369
Sackville,-572640
Sacré-Coeur,-572642
Sacré-Coeur-Saguenay,-572643
Saguenay,900049261
Saint Adolphe D'Howard,900049005
Saint Adrien,900052151
Saint Aime Des Lacs,900050638
Saint Alexis,900056282
Saint Ambroise de Kildare,900049857
Saint Andrews,-572677
Saint Andrews,-572676
Saint Anne des Lacs,900049743
Saint Anns,-572682
Saint Brideʼs,-572706
Saint Clair Beach,-572729
Saint Claude,900055878
Saint Come,900049411
Saint Davids,-572742
Saint Denis de Brompton,900052134
Saint Elie,900049552
Saint Fortunat,900052080
Saint Francois De I'lle d'Orleans,900054713
Saint George,-572837
Saint Hilarion,-572861
Saint James,-572875
Saint John,-572890
Saint Leonard,-572936
Saint Louis de Kent,-572943
Saint Ludger de Milot,900056454
Saint Martins,-572956
Saint Marys,-572963
Saint Mathieu de Rioux,900052106
Saint Mathieu Du Parc,900051674
Saint Peters,-573019
Saint Pierre de Broughton,900049512
Saint Quentin,-573035
Saint Roch de Mekinac,900056421
Saint Romain,900048802
Saint Sebastien,900051840
Saint Stephen,-573056
Saint Thomas,-573058
Saint Urbain,900050256
Saint Vital,-573068
Saint Wenceslas,900049579
Saint Zenon,900049274
Saint-Agapit,-572667
Saint-Alban,-572668
Saint-Alexandre-de-Kamouraska,-572671
Saint-Alexis-des-Monts,900048931
Saint-Alphonse-Rodriguez,900050184
Saint-Ambroise,-572672
Saint-Anaclet,-572673
Saint-André,-572674
Saint-André-Avellin,-572675
Saint-Anicet,-572680
Saint-Anselme,-572684
Saint-Antoine-Lotbinière,-572692
Saint-Antoine-Sur-Richelieu,900052346
Saint-Antonin,-572693
Saint-Apollinaire,900054214
Saint-Athanase,-572694
Saint-Augustin-de-Desmaures,900051172
Saint-Basile,900049287
Saint-Basile-le-Grand,900049081
Saint-Bernard-de-Lacolle,900049716
Saint-Bruno-de-Montarville,-572710
Saint-Calixte,900051899
Saint-Camille,-572713
Saint-Casimir,-572714
Saint-Césaire,-572717
Saint-Charles-sur-Richelieu,-572726
Saint-Coeur-de-Marie,-572733
Saint-Damien,900053381
Saint-Damien,900051307
Saint-David-de-Falardeau,900050972
Saint-Denis-sur-Richelieu,-572743
Saint-Didace,900049221
Saint-Donat-de-Montcalm,-572745
Saint-Edmond-les-Plaines,900054927
Saint-Élie-dʼOrford,-572791
Saint-Étienne-des-Grès,900054332
Saint-Eugene de Ladriere,900051911
Saint-Eustache,-572812
Saint-Eustache-sur-le-Lac,-572813
Saint-Fabien,-572814
Saint-Faustin,900039054
Saint-Félicien,-572815
Saint-Félix-d'Otis,900051657
Saint-Félix-de-Kingsey,900049530
Saint-Férréol-les-Neiges,-572817
Saint-Fidèle-de-Mont-Murray,-572818
Saint-François,-572823
Saint-Francois-du-Lac,-572829
Saint-Fulgence,-572830
Saint-Gabriel,-572832
Saint-Gabriel-de-Brandon,-572831
Saint-Gabriel-De-Valcartier,-575242
Saint-Gédéon,-572833
Saint-Gédéon-de-Beauce,-572834
Saint-Georges,-572839
Saint-Georges-de-Malbaie,900049972
Saint-Henri-de-Taillon,-572859
Saint-Hilaire,-572860
Saint-Hippolyte,900048535
Saint-Honoré,-572864
Saint-Honoré-de-Témiscouata,-572863
Saint-Hubert,900051753
Saint-Hubert-de-Rivière-du-Loup,-572865
Saint-Hyacinthe,-572867
Saint-Irénée,-572870
Saint-Isidore dʼAuckland,-572871
Saint-Jacques,-572873
Saint-Jean,900051336
Saint-Jean-Baptiste,-572882
Saint-Jean-de-Dieu,-572884
Saint-Jean-de-Matha,-572885
Saint-Jean-des Piles,900051159
Saint-Jean-Port-Joli,-572887
Saint-Jean-sur-Richelieu,900040733
Saint-Jérôme,-572888
Saint-Joachim,-572889
Saint-Joseph-de-Beauce,-572907
Saint-Joseph-de-Ham-Sud,-572908
Saint-Joseph-de-la-Rive,900048413
Saint-Joseph-de-Sorel,-572911
Saint-Jovite,-572916
Saint-Just-de-Bretenières,900054504
Saint-Lambert,-572921
Saint-Laurent,-572922
Saint-Laurent-de-l'ile d'Orleans,900051526
Saint-Léon-de-Standon,-572937
Saint-Leonard-d'Aston,900057984
Saint-Léonard-de-Portneuf,900057683
Saint-Liboire,900040616
Saint-Louis-de-Blandford,900058216
Saint-Luc-de-Vincennes,900054827
Saint-Ludger,-572946
Saint-Malachie,-572948
Saint-Malo,-572949
Saint-Marc-des-Carrières,-572950
Saint-Marc-sur-Richelieu,900040454
Saint-Mathieu-de-Beloeil,900051550
Saint-Maurice-de-l'Échouerie,-572975
Saint-Michel,-572982
Saint-Michel-des-Saints,-572983
Saint-Narcisse,-572985
Saint-Nicolas,-572990
Saint-Ours,-572994
Saint-Pacôme,-572996
Saint-Pascal,-572999
Saint-Paul-de-Montminy,-573012
Saint-Paulin,900048457
Saint-Philémon,-573023
Saint-Prime,-573033
Saint-Raymond,-573037
Saint-Rémi-dʼAmherst,-573040
Saint-René-de-Matane,-572321
Saint-Roch-de-Richelieu,-573043
Saint-Roch-des-Aulnaies,-573044
Saint-Sauveur-des-Monts,-573047
Saint-Siméon,-573051
Saint-Siméon,-573050
Saint-Simon-de-Rimouski,-573053
Saint-Stanislas,-573054
Saint-Sylvestre,-573057
Saint-Timothée,-573059
Saint-Tite,-573060
Saint-Tite-des-Caps,-573061
Saint-Ubald,-573062
Saint-Ulric,-573063
Saint-Valère,900052312
Saint-Vincent-de-Paul,-573067
Saint-Zacharie,-573070
Saint-Zotique,-573071
Sainte Béatrix,900054562
Sainte Brigitte De Laval,900049534
Sainte Paule,900054968
Sainte-Adèle,-572747
Sainte-Agathe-de-Lotbinière,900053547
Sainte-Agathe-des-Monts,-572748
Sainte-Angèle-de-Laval,-572751
Sainte-Anne,-572752
Sainte-Anne-de-Beaupré,-572756
Sainte-Anne-de-la-Pérade,900049225
Sainte-Anne-des-Monts,-572760
Sainte-Anne-du-Lac,-572762
Sainte-Blandine,-572766
Sainte-Catherine,-563043
Sainte-Catherine,-572767
Sainte-Catherine-de-Hatley,900048569
Sainte-Cécile de Masham,900052703
Sainte-Cécile-de-Masham,-572768
Sainte-Dorothée,-572772
Sainte-Emélie,-572774
Sainte-Eulalie,900049628
Sainte-Famille,-572775
Sainte-Félicité,-572776
Sainte-Flavie,900049139
Sainte-Geneviève-de-Batiscan,-572780
Sainte-Geneviève-de-Pierrefonds,-572781
Sainte-Germaine-du-Lac-Etchemin,-572782
Sainte-Hélène-de-Bagot,900049825
Sainte-Hélène-de-Chester,900052710
Sainte-Hélène-de-Kamouraska,-572784
Sainte-Julie,900051292
Sainte-Julienne,-572786
Sainte-Luce-sur-Mer,900049847
Sainte-Lucie-de-Doncaster,-572793
Sainte-Marguerite,-572795
Sainte-Marie,-572799
Sainte-Marthe,900040719
Sainte-Melanie,900052016
Sainte-Petronille,900050101
Sainte-Rosalie,-572802
Sainte-Rose,-572803
Sainte-Rose-du-Nord,900048651
Sainte-Thérèse,-572808
Sainte-Thérèse-de-Gaspé,900055642
Sainte-Victoire-de-Sorel,900052383
Saints-Anges,900053507
Salaberry de Valleyfield,-575258
Salmo,-573086
Salmon Arm,-573088
Salmon Beach,900050238
Salmon River,-573098
Salmonier Nature Park,900054669
Sambro,-573124
Sand Point,900059179
Sandringham,900051353
Sandspit,-573149
Sandy Lake,900058960
Sangudo,-573187
Sarnia,-573205
Sasagiu Rapids Provincial Park,900057439
Saseenos Station,-573208
Saskatchewan River Crossing,900050651
Saskatoon,-573213
Saturna Island,900051512
Sauble Beach,900049283
Sault Ste. Marie,-573226
Savary Island,900052820
Savona,-573243
Sawyerville,900056157
Sayabec,-573255
Sayward,-573257
Scarborough,-573263
Scarborough Junction,-573264
Scarborough Township,-573265
Schist Lake,-573281
Schomberg,900048927
Schreiber,-573285
Scotch Creek,900055796
Scotsburn,-573302
Scotstown,-573305
Scott,900056470
Scoudouc,-573317
Sea View,900058462
Seafoam,900052798
Seaforth,-573330
Seal Cove,-573337
Sebright,900057305
Sechelt,-573361
Seebe,-573370
Seldom,-573379
Selkirk,-573382
Sept-Îles,-573411
Seven Sister Falls,-573432
Seventy Mile,-573434
Severn,-573435
Shakespeare,900051750
Shanty Bay,900040162
Sharbot Lake,-573473
Shaunavon,-573480
Shawbridge,-573482
Shawinigan,-573483
Shawnigan Lake,900049655
Shawville,-573486
Shediac,-573490
Shefford,-573505
Shelburne,-573509
Shelburne,-573510
Shell Lake,-573521
Sherbrooke,-573541
Sherbrooke,-573540
Sherwood,-573555
Sherwood Park,-573558
Sheshegwaning,-573559
Shippagan,-573574
Shipshaw,-573579
Shirley,900049542
Shoal Lake,-573588
Shunacadie,-573604
Sicamous,-573612
Sidney,-573615
Silton,-573640
Silver Islet,-573643
Silver Mountain,-573645
Silver Star,900050613
Silverton,900059217
Simcoe,-573649
Simmie,-573653
Simoom Sound,-573663
Simpson,-573664
Sioux Lookout,-573686
Sioux Narrows,900049406
Skookumchuck,-573731
Skownan,-573732
Slave Lake,-573745
Sliammon,900052645
Slocan,-573758
Small Point-Adam's Cove-Blackhead-Broad-Cove,900059274
Smithers,-573775
Smithers Landing,900050067
Smiths Cove,900049215
Smiths Falls,-573786
Smoky Lake,-573795
Snow Lake,900056922
Sointula,-573832
Sombra,-573841
Sooke,-573850
Sorel,-573860
Sorrento,-573862
Sound Island,-573873
Souris,-573876
Souris,-573875
South Baymouth,-573891
South Brook,-573900
South Maitland,-573937
South River,-573950
Southampton,-573878
Southey,-573915
Spaniards Bay,-573977
Spanish,-573978
Sparwood,-569967
Spences Bridge,-574011
Spillimacheen,-574020
Springdale,-574042
Springhill,-574045
Spruce Grove,-574056
Squamish,-574069
Squatec,900056034
Squilax,-574082
St-Alexis-de-Matapédia,900056218
St-Etienne de Bolton,900055990
St-Ferdinand,900051841
St-Jean-Baptiste,900059266
St-Pierre-de-l'Île-d'Orléans,900051335
St-Raphael-de-Bellechasse,-573036
St. Albert,-572670
St. Anthony,-572686
St. Barbe,900053401
St. Catharines,-572715
St. Jacobs,900051668
St. John's,-572899
St. Joseph-Du-Moine,900053439
St. Paul,-573006
St. Peter's,-573018
Stamford,-574097
Stanbridge Station,-574100
Stanhope,900049381
Stanley,-574108
Stanley Bridge,-574110
Stanstead Plain,-574117
Stayner,-574133
Ste. Anne du Ruisseau ,900058078
Steady Brook,-574135
Steep Rock,-574147
Steinbach,-574151
Stellarton,-574153
Stephenville,-574160
Stettler,-574165
Stevensville,900051480
Steveston,-574170
Stewart,-574171
Stewart Crossing,900055931
Stewiacke,-574182
Stirling,-574190
Stirling,-574189
Stittsville,-574194
Stokes Bay,900058092
Stoneham,-574203
Stonehaven,-574204
Stoney Creek,-574207
Stony Plain,-574219
Stouffville,-574235
Stoughton,-574236
Stratford,900053436
Stratford,-574243
Strathlorne,-574250
Strathmore,900041031
Strathroy,-574252
Streetsville,-574259
Stuie,-574275
Sturdies Bay,-574284
Sturgeon Falls,-574287
Sudbury,-574311
Summerland,-574340
Summerside,-574341
Summerville Centre,-574342
Sun Peaks,900040499
Sundre,900049763
Sundridge,-574357
Sunnyside,-574366
Sunshine Valley,900051849
Sunwapta,900050713
Surrey,900040766
Surrey,-574384
Sussex,-574388
Sutton,-574397
Sutton,-574398
Swan Hills,900055997
Swan Lake,-574431
Swan River,-574434
Swansea,-574439
Swift Current,-574445
Sydney,-574457
Sydney Forks,900051269
Sylvan Lake,-574467
Taber,-574477
Tadoussac,-574494
Tagish,-574500
Tamworth,-574533
Tangier,-574536
Tappen,-574544
Tara,900051652
Tatamagouche,-574565
Tatla Lake,900054411
Tatlayoko Lake,-574574
Tavistock,-574585
Taylor,-574590
Tchentlo Lake,900057063
Telegraph Cove,-574620
Telegraph Creek,-574621
Telkwa,900049210
Temagami,-574824
Temiscouata-Sur-Le-Lac,-570426
Temiskaming Shores,900049220
Templeton,-574630
Terence Bay,-574642
Terra Nova,-574650
Terrace,-574646
Terrace Bay,-574647
Terrebonne,-574654
Teslin,-574665
Tete Jaune Cache,-574685
Tetsa River,900057358
Thamesford,900050224
The Pas,-574710
Theodore,-574709
Thessalon,-574714
Thetford Mines,-574715
Thompson,-574739
Thompson Lake,-574745
Thornbury,-574760
Thornhill,-574761
Thorold,-574762
Thorsby,900049949
Three Fathom Harbour,900053257
Three Hills,-574769
Thunder Bay,-574784
Thunder River,-574792
Thurlow,-574793
Thurso,-574794
Tignish,-574810
Tilbury,-574817
Tilley,-574819
Tillsonburg,-574820
Timberlea,900048414
Timmins,-574830
Tisdale,900051847
Tlell,-574849
Toad River,900053140
Tobermory,-574853
Tobin Lake,900052008
Tofino,-574861
Topley,-574881
Topsail,-574882
Torbay,-574886
Toronto,-574890
Torquay,-574892
Torrance,-574893
Tors Cove,-574898
Tottenham,-574902
Tracadie,-574916
Tracadie,-574917
Tracadie,-574918
Trail,-574924
Transcona,-574931
Treherne,-574950
Trenton,-574958
Trepassey,-574961
Trinity,-574970
Trochu,-574982
Trois Rives,900049235
Trois-Pistoles,-574987
Trois-Rivières,-574988
Trout River,-575004
Troy,-575007
Truro,-575012
Tsawwassen,-575019
Tulameen,-575050
Tumbler Ridge,900052790
Turin,-575073
Turner Valley,-575085
Tusket,-575097
Tweed,-575108
Twillingate,-575115
Two Hills,-575130
Tyrone,-575142
Ucluelet,-575148
Union Bay,-575171
Unity,-575175
Upper Laberge,-575200
Upper Squamish,-575211
Upper Woodstock,900050604
Utterson,-575231
Uxbridge,-575234
Val des Monts,900052100
Val Marie,-575264
Val-Brillant,-575239
Val-David,-575244
Val-des-Bois,900058371
Val-des-Lacs,900051288
Val-dʼOr,-575246
Val-Morin,900040058
Val-Saint-Michel,-575265
Valcartier Station,-575241
Vale Island,-575247
Valemount,-575248
Vallée-Jonction,-575254
Valleyview,-575262
Vallican,-575263
Vananda,-575266
Vancouver,-575268
Vanderhoof,-575275
Varennes,-575293
Vars,900049772
Vaudreuil-Dorion,-575300
Vaughan,900040671
Vauxhall,-575303
Vavenby,900049898
Vegreville,-575305
Venise-en-Québec,900049479
Verchères,-575314
Verdun,-575316
Vermilion,-575319
Vermilion Bay,-575320
Vermillion Crossing,900055651
Vernon,-575327
Vernon Bridge,-575329
